iter	RMSE
702	0.2412374934
703	0.2405304546
704	0.2393909546
705	0.2386036436
706	0.2376894912
707	0.2367631136
708	0.2365609664
709	0.2358407558
710	0.2356026359
711	0.2349458228
712	0.2341391354
713	0.233816922
714	0.2331706801
715	0.2326187131
716	0.2318608846
717	0.2313391371
718	0.2303716744
719	0.2297904721
720	0.2286693974
721	0.2284925499
722	0.2278754119
723	0.227373181
724	0.2273155477
725	0.2268676946
726	0.2267729241
727	0.2264130011
728	0.2263381289
729	0.2259873629
730	0.2250409147
731	0.2246371136
732	0.2237371026
733	0.2229791364
734	0.2223996435
735	0.2215065776
736	0.2203834916
737	0.2203500764
738	0.2196956625
739	0.219483616
740	0.2194101096
741	0.2190556095
742	0.2190043163
743	0.218008532
744	0.2173114929
745	0.2168440792
746	0.2163774192
747	0.2160105748
748	0.2151961661
749	0.2143162475
750	0.213685716
751	0.2131121843
752	0.2122640027
753	0.211538201
754	0.21069996
755	0.2101304907
756	0.2091095048
757	0.2081432795
758	0.2074381049
759	0.2070481775
760	0.2062996267
761	0.2058410309
762	0.2057756311
763	0.2056927762
764	0.2055683805
765	0.2051625989
766	0.204527137
767	0.2039841072
768	0.2033148927
769	0.2024480313
770	0.2022395459
771	0.2018403285
772	0.2012515598
773	0.2007354774
774	0.2002634155
775	0.1994954576
776	0.1989487484
777	0.1985005849
778	0.1984658443
779	0.1980049288
780	0.1978576212
781	0.1977318602
782	0.1974821181
783	0.1971153222
784	0.1964376258
785	0.1963933711
786	0.1957675894
787	0.1949511214
788	0.194923609
789	0.1941585486
790	0.1938625214
791	0.193488556
792	0.1931258402
793	0.1926685872
794	0.1926339054
795	0.1922152027
796	0.1918658548
797	0.191556451
798	0.1915146085
799	0.1913054745
800	0.1912421909
801	0.1912069853
802	0.190526631
803	0.1899690753
804	0.1892266981
805	0.1887271306
806	0.1885072173
807	0.1881989172
808	0.1876038128
809	0.1871810917
810	0.1866380677
811	0.1863041947
812	0.186107003
813	0.1859252005
814	0.1854147945
815	0.1847758419
816	0.1844256191
817	0.1842220203
818	0.1837981978
819	0.1833881565
820	0.183348775
821	0.18325053
822	0.1830347601
823	0.1825958997
824	0.1819236406
825	0.1817540906
826	0.1813026546
827	0.1808946283
828	0.1807528747
829	0.180154399
830	0.1795499591
831	0.1793635593
832	0.1789881213
833	0.1788326544
834	0.1787993621
835	0.1783237469
836	0.1776512091
837	0.1770745402
838	0.1764286302
839	0.1759014877
840	0.175597884
841	0.1749143149
842	0.174656412
843	0.1739502006
844	0.1734587332
845	0.1729371148
846	0.1727991406
847	0.1720906971
848	0.171660889
849	0.1714423442
850	0.1708874965
851	0.1708245604
852	0.1700741718
853	0.1695833812
854	0.1690606011
855	0.1684425807
856	0.1684097257
857	0.1680431588
858	0.1679198302
859	0.1673396465
860	0.1671559135
861	0.1667281225
862	0.1660890808
863	0.1654669385
864	0.1649928391
865	0.1643563148
866	0.1641446027
867	0.1641141192
868	0.1640615811
869	0.1637026093
870	0.163127187
871	0.1627359715
872	0.1621711665
873	0.1619973587
874	0.1619524769
875	0.1619016463
876	0.1614687385
877	0.1614153509
878	0.1613677846
879	0.1608059655
880	0.160288991
881	0.1602441221
882	0.1598176668
883	0.1596216419
884	0.1595880982
885	0.159185913
886	0.1586727742
887	0.1583976351
888	0.158185776
889	0.1579676119
890	0.1577188982
891	0.1572107655
892	0.157011418
893	0.1569791737
894	0.1569385464
895	0.1565664007
896	0.155888647
897	0.1554055842
898	0.1548127652
899	0.154771056
900	0.154455257
901	0.1540972295
902	0.1536656217
903	0.1535112526
904	0.153352251
905	0.1530163306
906	0.1524192367
907	0.15237733
908	0.1522386293
909	0.1517055895
910	0.1512308479
911	0.1510593113
912	0.1505744663
913	0.1504794618
914	0.149855222
915	0.1495603908
916	0.1495178357
917	0.1493484221
918	0.1486560648
919	0.1482308032
920	0.1477981032
921	0.1475110125
922	0.147368627
923	0.1468647682
924	0.1466569164
925	0.1463641545
926	0.1457507326
927	0.1456398917
928	0.1451607751
929	0.1451364484
930	0.1450171082
931	0.144631313
932	0.1443670184
933	0.1440237652
934	0.1433475784
935	0.1429206066
936	0.1421733587
937	0.1421268282
938	0.141830756
939	0.1414893028
940	0.1411759864
941	0.1406320288
942	0.140034908
943	0.139568101
944	0.1392579728
945	0.1391292118
946	0.138813847
947	0.1385251016
948	0.1382255701
949	0.1376653636
950	0.1373841032
951	0.1369964062
952	0.136775398
953	0.136315144
954	0.1358615596
955	0.1354293344
956	0.1350491801
957	0.1346577299
958	0.1344074254
959	0.1339759557
960	0.1335461823
961	0.1334235749
962	0.1332959331
963	0.1330107984
964	0.1329337345
965	0.1328095344
966	0.1327644518
967	0.1322979808
968	0.1319746771
969	0.1315145107
970	0.1314892192
971	0.1314449881
972	0.1314019093
973	0.1308468808
974	0.1308189389
975	0.130484656
976	0.1302554824
977	0.130122477
978	0.1300312599
979	0.1297490926
980	0.1293816322
981	0.1290436795
982	0.1289498094
983	0.1286388736
984	0.1284622348
985	0.1284222221
986	0.1282837425
987	0.1282437391
988	0.1280620445
989	0.1277847547
990	0.1272480119
991	0.1270164411
992	0.126509756
993	0.1260797373
994	0.12582115
995	0.1254675224
996	0.1254453444
997	0.1250061385
998	0.1244939431
999	0.1242867648
