iter	RMSE
545	0.1094913798
546	0.1086859093
547	0.1085249065
548	0.108090574
549	0.1074461538
550	0.1069928657
551	0.1062076348
552	0.1060510615
553	0.1052971119
554	0.1048024862
555	0.1040417777
556	0.1038375813
557	0.1036852084
558	0.1029553463
559	0.1023095574
560	0.1019722481
561	0.1013681235
562	0.1009441078
563	0.1002175546
564	0.1000229829
565	0.09962177575
566	0.09890704102
567	0.09876212023
568	0.09828438074
569	0.09782534282
570	0.09746594257
571	0.09708846124
572	0.09639634017
573	0.09625510608
574	0.09586957582
575	0.09568398805
576	0.09500347313
577	0.09469308469
578	0.09406101705
579	0.09344333661
580	0.09326236446
581	0.09283022371
582	0.09265154822
583	0.09205085265
584	0.09163040018
585	0.09118581392
586	0.09100970258
587	0.09067668599
588	0.09026933997
589	0.08969312215
590	0.08928421078
591	0.08915909675
592	0.08856587323
593	0.08800889801
594	0.0875878485
595	0.08719213325
596	0.08687837173
597	0.08675613642
598	0.08637136543
599	0.08602834593
600	0.08542148345
601	0.08504023423
602	0.08473641313
603	0.08420818835
604	0.08387489116
605	0.08328768041
606	0.08299339415
607	0.08265237715
608	0.08232045673
609	0.08183089678
610	0.08170950878
611	0.08120502276
612	0.08064121549
613	0.08006457474
614	0.07959435488
615	0.07907943706
616	0.07857400169
617	0.07801702812
618	0.07790468081
619	0.07750361593
620	0.07714870615
621	0.07665996002
622	0.07638987919
623	0.07627939011
624	0.07589133139
625	0.07561758444
626	0.07518578174
627	0.07467852916
628	0.07430482801
629	0.07398797159
630	0.07375344061
631	0.07358592267
632	0.07317319121
633	0.07266016817
634	0.07249668393
635	0.07210320769
636	0.07170435694
637	0.07128063519
638	0.07112027676
639	0.07076934149
640	0.07045195726
641	0.07002446709
642	0.06962556336
643	0.06923344457
644	0.06876325995
645	0.06838037923
646	0.06793357469
647	0.06778464167
648	0.06741588759
649	0.06726885751
650	0.0671235082
651	0.06697252352
652	0.06652626288
653	0.06638334354
654	0.06623544075
655	0.06583147118
656	0.06540293922
657	0.06517536962
658	0.06503137873
659	0.06464269078
660	0.06450170131
661	0.06409068369
662	0.0636924247
663	0.06335773034
664	0.0629468137
665	0.06281092019
666	0.06232307836
667	0.06210772223
668	0.06171318949
669	0.0613815853
670	0.06104445113
671	0.06066094991
672	0.06033077436
673	0.0599840213
674	0.05966088536
675	0.05953076031
676	0.05933939638
677	0.05889327991
678	0.05858297637
679	0.0582213128
680	0.05786467596
681	0.05756525607
682	0.05743926916
683	0.05731472523
684	0.05696504639
685	0.05667480847
686	0.05645655433
687	0.05625149839
688	0.05605286778
689	0.0558897816
690	0.05559175384
691	0.05525666673
692	0.0549777961
693	0.05469770706
694	0.05450046568
695	0.054380519
696	0.05405489785
697	0.0537703896
698	0.05349133246
699	0.05330709648
700	0.05303323259
701	0.05272797998
702	0.0525704385
703	0.05230877634
704	0.05213986493
705	0.05187706285
706	0.05176454967
707	0.05161330421
708	0.05135689717
709	0.05124590016
710	0.05108156865
711	0.05076490255
712	0.05045098336
713	0.05018057757
714	0.05002014456
715	0.04971482953
716	0.04941218163
717	0.04912982714
718	0.04897362976
719	0.04861948615
720	0.04838140914
721	0.04821972504
722	0.04803911807
723	0.04789732728
724	0.04765875269
725	0.04749426344
726	0.04734399217
727	0.04720716266
728	0.0470117098
729	0.04672323753
730	0.04659177558
731	0.04636169838
732	0.0462337535
733	0.0459632667
734	0.04582825651
735	0.0457299672
736	0.04550699785
737	0.04528470462
738	0.04515859398
739	0.0449216386
740	0.04483236138
741	0.04457531995
742	0.04436502629
743	0.04413450564
744	0.04399896092
745	0.043783772
746	0.04365074022
747	0.04340550317
748	0.04318546797
749	0.04309506542
750	0.0428475694
751	0.04264800912
752	0.04243392542
753	0.04230678112
754	0.04207322259
755	0.0418444185
756	0.04176254744
757	0.0415567308
758	0.04145266014
759	0.04126349145
760	0.04103121343
761	0.04092071789
762	0.04068287339
763	0.04048459792
764	0.04038521241
765	0.04020339686
766	0.04003295789
767	0.03983325401
768	0.03972812882
769	0.03964976099
770	0.03957242983
771	0.03946914979
772	0.03924348541
773	0.03905334392
774	0.03880662924
775	0.03871124042
776	0.03861780228
777	0.03844612396
778	0.03834230697
779	0.03815706111
780	0.03797411611
781	0.03786282754
782	0.03766233323
783	0.03745816973
784	0.03724726575
785	0.03704239284
786	0.03683665719
787	0.03664263837
788	0.0365542651
789	0.03641166894
790	0.03613508797
791	0.03597303376
792	0.03579454483
793	0.03562017817
794	0.03542353561
795	0.03535583312
796	0.03516931005
797	0.03508438383
798	0.03489288016
799	0.0347191004
800	0.03454967595
801	0.03439389987
802	0.03413290074
803	0.03400009653
804	0.03380623812
805	0.03365513796
806	0.03349140546
807	0.03330180087
808	0.03317470912
809	0.03301404934
810	0.03284876541
811	0.03267187128
812	0.03256087637
813	0.03237753207
814	0.032234981
815	0.03205594781
816	0.03190051267
817	0.03171689877
818	0.03164268194
819	0.03153521562
820	0.03136073308
821	0.03128806613
822	0.03116981471
823	0.03109824948
824	0.03094827522
825	0.03077792953
826	0.03063489133
827	0.03048823774
828	0.03032358936
829	0.03014983158
830	0.0300112688
831	0.02987526695
832	0.02968116739
833	0.02951341345
834	0.02938121624
835	0.0292334367
836	0.02907029492
837	0.0289073187
838	0.02874837947
839	0.02859338025
840	0.02844222616
841	0.02829482435
842	0.02815034013
843	0.0280076115
844	0.02786815934
845	0.02771344821
846	0.02757612547
847	0.02744220635
848	0.02730358856
849	0.02716661495
850	0.02705534433
851	0.02692151158
852	0.02681316237
853	0.0267005499
854	0.02659041256
855	0.0264635205
856	0.02639927984
857	0.02626949818
858	0.02614761473
859	0.02603284155
860	0.02592749376
861	0.02587172887
862	0.02574641732
863	0.02560718316
864	0.02551165984
865	0.02537499875
866	0.02528136692
867	0.02515881719
868	0.02505755871
869	0.02494638245
870	0.02481440687
871	0.02476146134
872	0.02471977268
873	0.02467873938
874	0.02457603384
875	0.02453550882
876	0.02448351561
877	0.02444362731
878	0.02431834563
879	0.02422176882
880	0.02412694434
881	0.02402618739
882	0.0239728612
883	0.02391416364
884	0.02380188906
885	0.02370247182
886	0.0236647467
887	0.02354883629
888	0.02351151521
889	0.02346071502
890	0.02340517284
891	0.02327939644
892	0.02315969367
893	0.02310606883
894	0.0230065963
895	0.02290977326
896	0.02279752451
897	0.02274933251
898	0.02262202304
899	0.02253098139
900	0.02239755158
901	0.02227709561
902	0.02216467937
903	0.02211845102
904	0.02200238843
905	0.02195682046
906	0.02183552911
907	0.02172874704
908	0.02161653833
909	0.02150067106
910	0.02135072906
911	0.02123836395
912	0.02114052146
913	0.02104463642
914	0.02093277354
915	0.0208118568
916	0.02071959285
917	0.02060373451
918	0.02051461268
919	0.02041655135
920	0.0203334375
921	0.02023342504
922	0.0201531379
923	0.02004689409
924	0.0200187058
925	0.01991639985
926	0.01982210833
927	0.01979458515
928	0.01969433054
929	0.01958733387
930	0.01956035558
931	0.01946197283
932	0.01934087728
933	0.01924401015
934	0.01912605006
935	0.01901523119
936	0.0189476733
937	0.01885843259
938	0.01879205997
939	0.01872682413
940	0.0186351179
941	0.01853607131
942	0.01846810661
943	0.01840465687
944	0.01830330935
945	0.01820455903
946	0.01815157526
947	0.01807395834
948	0.01799838335
949	0.01787744283
950	0.01780199571
951	0.01773969677
952	0.01766643615
953	0.01754863873
954	0.01747379839
955	0.01742359279
956	0.01736333684
957	0.01734046169
958	0.01726957348
959	0.01714223854
960	0.01707361413
961	0.0169485975
962	0.01691130454
963	0.0168532888
964	0.01674225322
965	0.0166852004
966	0.01657644926
967	0.01649842368
968	0.0164427486
969	0.01639572332
970	0.01631676387
971	0.01626196078
972	0.01617929798
973	0.01606220953
974	0.01598686602
975	0.01590772881
976	0.01585470002
977	0.01576183142
978	0.01572991156
979	0.01566256963
980	0.01563113845
981	0.01553994539
982	0.01546931586
983	0.01539511964
984	0.01536449684
985	0.01527166175
986	0.01522130163
987	0.0151914036
988	0.01510295852
989	0.01504354585
990	0.01498288405
991	0.01491038929
992	0.01484045689
993	0.01474666588
994	0.01470197325
995	0.01465449792
996	0.01462576182
997	0.01455815434
998	0.01451399674
999	0.01448583663
