iter	RMSE
122	0.8609557668
123	0.8559174581
124	0.8510739835
125	0.8479410897
126	0.8427732821
127	0.8381311703
128	0.8344693411
129	0.832277902
130	0.8295902205
131	0.8247774388
132	0.8214955868
133	0.8168978617
134	0.811821603
135	0.8079557727
136	0.803496735
137	0.7996425794
138	0.7958222155
139	0.7903420734
140	0.7868683322
141	0.7824838546
142	0.7788002556
143	0.7745638451
144	0.7715191817
145	0.7710904905
146	0.769393823
147	0.7663220707
148	0.762723176
149	0.7587980572
150	0.7544329266
151	0.7511997798
152	0.7480470059
153	0.7443999296
154	0.7402417234
155	0.7361305141
156	0.7311513644
157	0.7286209106
158	0.7248996847
159	0.7230388109
160	0.7201470976
161	0.7157383341
162	0.712918703
163	0.7082619105
164	0.7041449922
165	0.6994078069
166	0.6955392167
167	0.6927887412
168	0.6900926904
169	0.686708095
170	0.6857821056
171	0.6835163948
172	0.6809974795
173	0.6762156072
174	0.6748115461
175	0.6726126077
176	0.6702482132
177	0.6665414485
178	0.6646727613
179	0.66116251
180	0.6582724232
181	0.6564520374
182	0.6528160867
183	0.6507780566
184	0.6491191398
185	0.6471484434
186	0.6449146155
187	0.6437542575
188	0.6405578961
189	0.6369831827
190	0.6332661042
191	0.6309318287
192	0.6281993857
193	0.6244121777
194	0.621112503
195	0.6182670011
196	0.6160008156
197	0.6131834262
198	0.6109737277
199	0.6062864922
200	0.6020469475
201	0.5990474479
202	0.5980370485
203	0.5958841424
204	0.5927483167
205	0.5907846341
206	0.5868203831
207	0.5835824406
208	0.5791387212
209	0.5781693894
210	0.5762908471
211	0.5737394222
212	0.572058109
213	0.5706432116
214	0.5666877018
215	0.5650790997
216	0.5624016201
217	0.5588730969
218	0.5559273783
219	0.5531394327
220	0.5503085535
221	0.5467151254
222	0.5434263499
223	0.5419632578
224	0.5382639564
225	0.5372496483
226	0.5351315924
227	0.5315363774
228	0.5290875145
229	0.5258288211
230	0.5236855199
231	0.522181087
232	0.5204424726
233	0.5179972253
234	0.5163367144
235	0.5154457952
236	0.5134757863
237	0.5126637038
238	0.5105940825
239	0.5092626363
240	0.5056271177
241	0.5045584857
242	0.5009744945
243	0.497217531
244	0.4949411383
245	0.49194439
246	0.4899447493
247	0.486479346
248	0.4842661649
249	0.4802615748
250	0.4785337405
251	0.4759574066
252	0.473844937
253	0.4707238538
254	0.4687057913
255	0.4650436967
256	0.4642424676
257	0.4611754454
258	0.4584057772
259	0.4560521599
260	0.4531590132
261	0.4514377096
262	0.449833564
263	0.4470648376
264	0.4460182101
265	0.4435661794
266	0.4425341439
267	0.4407967552
268	0.4375144531
269	0.4346739077
270	0.4331518325
271	0.4304778639
272	0.4271469884
273	0.4243433376
274	0.4215999145
275	0.4198271446
276	0.4174030449
277	0.4156218697
278	0.4134606902
279	0.4100419956
280	0.4085126803
281	0.4071403026
282	0.4056680042
283	0.4032161049
284	0.4011480639
285	0.3989020588
286	0.3965149934
287	0.3950600972
288	0.3927211295
289	0.3904511262
290	0.3882858678
291	0.3867340989
292	0.3859462163
293	0.3849457361
294	0.3830255317
295	0.3817880616
296	0.3795740096
297	0.3777846582
298	0.3765601913
299	0.3751127798
300	0.3728196517
301	0.3714215886
302	0.3688388004
303	0.3674878434
304	0.3655314692
305	0.363474231
306	0.3615617535
307	0.3593506931
308	0.357412238
309	0.3552916075
310	0.3541938334
311	0.3514428958
312	0.3493287893
313	0.3472506219
314	0.344925472
315	0.3431757155
316	0.3408193015
317	0.3388141263
318	0.3379303343
319	0.3359898881
320	0.3343276031
321	0.3324358499
322	0.3309433102
323	0.3303192517
324	0.3278271517
325	0.3260611873
326	0.3236344988
327	0.3230337903
328	0.3211909065
329	0.319705093
330	0.3177506604
331	0.3158300132
332	0.3139425229
333	0.3120875726
334	0.3102645574
335	0.3087860802
336	0.3070035181
337	0.3056152948
338	0.3041916222
339	0.303232629
340	0.3018920277
341	0.3007057988
342	0.2995587063
343	0.2981101951
344	0.2964010535
345	0.2948743457
346	0.2935856477
347	0.2918996117
348	0.2907926906
349	0.2899346313
350	0.2882892014
351	0.2867484001
352	0.2852331775
353	0.2834543017
354	0.2818393784
355	0.2802529298
356	0.2786944154
357	0.2769623185
358	0.2752540748
359	0.2736000377
360	0.2725625794
361	0.2709352398
362	0.2693298219
363	0.2677001205
364	0.2659767217
365	0.2642847375
366	0.2627097527
367	0.261156641
368	0.2596560044
369	0.2584503872
370	0.2569774811
371	0.2554275292
372	0.2545895888
373	0.2531525184
374	0.2512575115
375	0.2498132138
376	0.2479722606
377	0.2465527748
378	0.2451342452
379	0.2433503187
380	0.2421911928
381	0.2409195002
382	0.2391705197
383	0.2375391021
384	0.2365231596
385	0.2350711042
386	0.23389693
387	0.2325777042
388	0.231277313
389	0.2298003064
390	0.2283764575
391	0.2269840663
392	0.2256976916
393	0.2244515732
394	0.2230451871
395	0.2218133548
396	0.2204421351
397	0.2197029458
398	0.2184703664
399	0.2177476984
400	0.2165322006
401	0.2158837318
402	0.2146849253
403	0.2134876703
404	0.2123341773
405	0.2108271319
406	0.2101388327
407	0.2089799077
408	0.2083689109
409	0.2071806519
410	0.206014759
411	0.2047888221
412	0.2036776485
413	0.2025863634
414	0.201556372
415	0.2003620573
416	0.1991992009
417	0.1981808922
418	0.197089353
419	0.196021497
420	0.1950565744
421	0.1936969651
422	0.1930782174
423	0.1920177867
424	0.1914129564
425	0.190145988
426	0.189317081
427	0.1883028885
428	0.187276099
429	0.1859531726
430	0.1848813156
431	0.1838101267
432	0.1827644834
433	0.181876933
434	0.1810200995
435	0.1801520482
436	0.1789703614
437	0.1781369595
438	0.1771503376
439	0.1759997043
440	0.175166101
441	0.1737529601
442	0.1727417424
443	0.1719275493
444	0.1706777703
445	0.1696373309
446	0.1682838241
447	0.1673009233
448	0.1659897893
449	0.1650310169
450	0.1642560089
451	0.1633056
452	0.162035172
453	0.1606595633
454	0.1597442175
455	0.1589524766
456	0.158212613
457	0.1577998894
458	0.1572454806
459	0.1563811951
460	0.1551667097
461	0.1543378968
462	0.153945698
463	0.1526239446
464	0.1518552128
465	0.1507087291
466	0.1499580482
467	0.1491417215
468	0.1484114633
469	0.1473742952
470	0.1465810133
471	0.1457707142
472	0.1451586932
473	0.144603867
474	0.1435329136
475	0.1431096855
476	0.1424097079
477	0.1418926524
478	0.1409565776
479	0.1399226228
480	0.1390877594
481	0.1384126556
482	0.1377820032
483	0.1367601139
484	0.135885449
485	0.1351385631
486	0.1347485996
487	0.133893709
488	0.1332499049
489	0.1326131482
490	0.1318925924
491	0.1311581407
492	0.1307672052
493	0.1301582294
494	0.1295408349
495	0.1290521761
496	0.1280554707
497	0.1273539222
498	0.1270059832
499	0.1263901316
500	0.1255148524
501	0.1245507445
502	0.1238407722
503	0.1232639511
504	0.1228042331
505	0.1221379164
506	0.1212977601
507	0.1204929014
508	0.1197004907
509	0.1188942708
510	0.1183392577
511	0.1177339857
512	0.1169353338
513	0.1161599988
514	0.1154581954
515	0.1148381443
516	0.1143067965
517	0.1135408987
518	0.1127774498
519	0.1120495253
520	0.1113834448
521	0.1107327506
522	0.1101463182
523	0.109557761
524	0.1088265554
525	0.108462921
526	0.1078391597
527	0.1073364858
528	0.1067148471
529	0.1061021082
530	0.1055090399
531	0.1049030786
532	0.1043547231
533	0.1037781775
534	0.1033376438
535	0.102811302
536	0.1024273862
537	0.1020763941
538	0.1015248579
539	0.1009788877
540	0.1005343918
541	0.09988729827
542	0.09945550775
543	0.09881975485
544	0.09827226639
545	0.09774589804
546	0.09712287615
547	0.09664307435
548	0.09603019165
549	0.09550545912
550	0.09500091614
551	0.09454895871
552	0.09395042015
553	0.09335075028
554	0.09276210988
555	0.09241635844
556	0.09183654249
557	0.09149775425
558	0.09116468897
559	0.09059462697
560	0.09026824263
561	0.08975121888
562	0.0894314696
563	0.08911711357
564	0.08861407606
565	0.08830611338
566	0.08779135293
567	0.08728556207
568	0.08678858477
569	0.0862522128
570	0.08595335891
571	0.08565951347
572	0.08513196724
573	0.08484390678
574	0.08436715407
575	0.08385171701
576	0.08357017836
577	0.08310679559
578	0.08260316868
579	0.08232793897
580	0.08187752085
581	0.08138541329
582	0.08111628826
583	0.08060755881
584	0.08012445516
585	0.07980229081
586	0.07946316156
587	0.0791315411
588	0.07889859201
589	0.07846940551
590	0.07800167964
591	0.077682856
592	0.07737921142
593	0.0768098148
594	0.07651495892
595	0.07623933617
596	0.07595509393
597	0.07540320313
598	0.0751877934
599	0.07497701826
600	0.07449836361
601	0.07424366442
602	0.07389789712
603	0.07336596184
604	0.07293024931
605	0.07273020974
606	0.07246549488
607	0.07204148088
608	0.07163902929
609	0.07124630754
610	0.07077641887
611	0.07031368053
612	0.0699332991
613	0.06948131332
614	0.06911113571
615	0.06881541719
616	0.06845551225
617	0.067948768
618	0.06751692736
619	0.0670917356
620	0.06688197054
621	0.0664628648
622	0.06625740037
623	0.06584429387
624	0.06568594567
625	0.06527850823
626	0.06507926206
627	0.06467138455
628	0.06451731508
629	0.06411968381
630	0.06396764144
631	0.06357000245
632	0.0633793769
633	0.06298765853
634	0.06287258913
635	0.06249070027
636	0.06234471659
637	0.06208155659
638	0.06196944764
639	0.06170950455
640	0.06145318925
641	0.06127150927
642	0.06090196171
643	0.0607922251
644	0.0605408077
645	0.06029289085
646	0.06018374852
647	0.05993881577
648	0.05967105636
649	0.05949618922
650	0.05907880484
651	0.058840701
652	0.05873397475
653	0.0583796558
654	0.05827425889
655	0.05804075279
656	0.05778667571
657	0.05758704114
658	0.05739250373
659	0.05718631924
660	0.05679312245
661	0.05656713884
662	0.05637950157
663	0.05609549768
664	0.05589919683
665	0.05551995734
666	0.0553297831
667	0.05514477853
668	0.05481290913
669	0.05453885481
670	0.05435942655
671	0.05403551941
672	0.05392022225
673	0.05365447836
674	0.05333289699
675	0.0532195822
676	0.05290972579
677	0.05279833182
678	0.05248156038
679	0.05231447447
680	0.05200273651
681	0.0518348605
682	0.05145516093
683	0.05125545411
684	0.05109134482
685	0.05087375455
686	0.0507125609
687	0.05048283452
688	0.05026963665
689	0.05011124812
690	0.04982282306
691	0.04952799303
692	0.04936553028
693	0.04901223073
694	0.04863258439
695	0.04826952575
696	0.04791395263
697	0.04777721403
698	0.04756662629
699	0.0474301663
700	0.04727202919
701	0.04706608657
702	0.04693488364
703	0.04675059571
704	0.04661955981
705	0.0464228428
706	0.04624247892
707	0.04608958449
708	0.04589079376
709	0.04576482435
710	0.04564066525
711	0.04541188731
712	0.04523805917
713	0.04504524663
714	0.04492287825
715	0.04480067696
716	0.04462988046
717	0.04443490678
718	0.04429033367
719	0.04417271071
720	0.04398751237
721	0.04377069481
722	0.04362185654
723	0.04333125146
724	0.04321693263
725	0.04305353837
726	0.04286631266
727	0.04272898064
728	0.04261748472
729	0.04233816738
730	0.04222889677
731	0.04206916627
732	0.04188797667
733	0.04175648465
734	0.04150559527
735	0.04133176386
736	0.04119362587
737	0.04099817568
738	0.0407207705
739	0.04061586728
740	0.04051244294
741	0.04033969659
742	0.04020409232
743	0.04010338824
744	0.0399128938
745	0.03967464522
746	0.03950910318
747	0.03938803263
748	0.0392279021
749	0.03908311075
750	0.03892029572
751	0.0386912854
752	0.03844391214
753	0.03838165104
754	0.03805290516
755	0.03789553594
756	0.0377334493
757	0.03749670376
758	0.03733999562
759	0.03718703759
760	0.03695338133
761	0.03682946262
762	0.03668320219
763	0.03654395837
764	0.0363053578
765	0.03616352022
766	0.03602862734
767	0.03579091454
768	0.035515624
769	0.03524649441
770	0.0351341086
771	0.03502357536
772	0.03491486408
773	0.03480794466
774	0.0346678065
775	0.03453253468
776	0.03430598205
777	0.03417002622
778	0.03391526421
779	0.03365410845
780	0.03344290969
781	0.03318803725
782	0.03308617435
783	0.03300244176
784	0.03272076318
785	0.03247068842
786	0.03219847001
787	0.03197548513
788	0.03182045685
789	0.03157985273
790	0.03141631458
791	0.03127502007
792	0.03121128727
793	0.03115094613
794	0.03106120712
795	0.03099917259
796	0.03076308587
797	0.03061604625
798	0.03047183353
799	0.03024178332
800	0.03001573126
801	0.02986953785
802	0.02970106782
803	0.02952205154
804	0.02932847813
805	0.02919759887
806	0.02910550275
807	0.02891632383
808	0.02880460849
809	0.02864573932
810	0.02855501743
811	0.02839931277
812	0.02827472458
813	0.02816801385
814	0.02801573055
815	0.0278663124
816	0.02771620414
817	0.02757053068
818	0.02742712247
819	0.02728396972
820	0.02714047495
821	0.02694249628
822	0.02679236913
823	0.02665601042
824	0.02646469832
825	0.02634386954
826	0.02616657165
827	0.02603140202
828	0.02593636665
829	0.025791195
830	0.02566223274
831	0.02553528619
832	0.02539936417
833	0.02527482113
834	0.02515222617
835	0.02497818141
836	0.02484710713
837	0.0247184469
838	0.02459215753
839	0.02447419776
840	0.02430294126
841	0.0241144798
842	0.0240240243
843	0.02393522199
844	0.02376189868
845	0.02359227322
846	0.02345578925
847	0.02332193628
848	0.02324422759
849	0.02313570812
850	0.0230288972
851	0.0229091529
852	0.02280208736
853	0.02269822301
854	0.02260913793
855	0.02250491327
856	0.02243052818
857	0.02231517649
858	0.02221462445
859	0.02206379484
860	0.02196383562
861	0.02189141486
862	0.02179455359
863	0.02168321384
864	0.02154503791
865	0.02142990803
866	0.02135952854
867	0.02129054387
868	0.02115505542
869	0.02107476452
870	0.02096830527
871	0.02083739816
872	0.02074621532
873	0.02069893396
874	0.02059501721
875	0.02045329299
876	0.0203098929
877	0.02016251643
878	0.02006729342
879	0.01997424717
880	0.01987259148
881	0.01984982186
882	0.01982741663
883	0.01978276962
884	0.01968765188
885	0.01957105124
886	0.01943489656
887	0.01934536456
888	0.01924857376
889	0.01916805374
890	0.01908147108
891	0.01897386977
892	0.01888098284
893	0.01886019646
894	0.01883974387
895	0.0188244513
896	0.01871968282
897	0.0186998478
898	0.01860027229
899	0.01858081117
900	0.01856625182
901	0.01854728141
902	0.01838604116
903	0.01829352399
904	0.01819960129
905	0.01810290178
906	0.01808414419
907	0.01792887514
908	0.01791049685
909	0.0178211687
910	0.01780734723
911	0.01772819109
912	0.01771020499
913	0.01755989672
914	0.01744085035
915	0.01734883037
916	0.01733115376
917	0.01724555021
918	0.01723222196
919	0.0170874973
920	0.01707026145
921	0.0169555981
922	0.01686692747
923	0.01677994386
924	0.01669620456
925	0.0165937431
926	0.01647501109
927	0.01639361385
928	0.01628186293
929	0.0161751199
930	0.01608065674
931	0.01597656961
932	0.01585525185
933	0.01574544367
934	0.0156129848
935	0.01550797565
936	0.01537897508
937	0.01528667612
938	0.01519877679
939	0.015123768
940	0.01510759422
941	0.01501814137
942	0.01489415754
943	0.01487848202
944	0.01480667137
945	0.01468581471
946	0.01467382469
947	0.01465857526
948	0.0145867441
949	0.0144977677
950	0.0144862011
951	0.01439717337
952	0.01438243654
953	0.01431390621
954	0.01430282363
955	0.01423408648
956	0.01414724146
957	0.01413633276
958	0.01412222514
959	0.01404485848
960	0.0140310557
961	0.01394478413
962	0.01388785487
963	0.01387436324
964	0.01386108595
965	0.01379936852
966	0.01371638958
967	0.01370329603
968	0.01364274469
969	0.01357673139
970	0.0135638108
971	0.01348250519
972	0.01340947453
973	0.01333807624
974	0.01332558706
975	0.01324425207
976	0.01317346
977	0.01316397658
978	0.01315462701
979	0.01309890067
980	0.0130897061
981	0.01301216162
982	0.01300023206
983	0.01294589306
984	0.01293416179
985	0.01288082812
986	0.01287168424
987	0.01279626408
988	0.01274423857
989	0.0127352497
990	0.01267846359
991	0.01263635338
992	0.01258557833
993	0.01253005484
994	0.01244910983
995	0.01241420148
996	0.01231098797
997	0.01227689355
998	0.01218328931
999	0.01214996858
