iter	Passed	Remaining
413	2756	3901
414	2763	3894
415	2767	3884
416	2772	3876
417	2776	3866
418	2781	3856
419	2786	3848
420	2790	3837
421	2794	3828
422	2799	3818
423	2803	3808
424	2810	3802
425	2818	3798
426	2825	3791
427	2830	3782
428	2835	3773
429	2839	3764
430	2844	3755
431	2850	3747
432	2854	3737
433	2859	3729
434	2865	3722
435	2869	3712
436	2876	3705
437	2882	3698
438	2887	3689
439	2894	3683
440	2900	3676
441	2907	3670
442	2911	3660
443	2915	3651
444	2921	3643
445	2926	3634
446	2930	3625
447	2935	3617
448	2940	3608
449	2945	3599
450	2949	3590
451	2953	3580
452	2956	3570
453	2960	3560
454	2967	3554
455	2973	3547
456	2977	3537
457	2982	3529
458	2987	3520
459	2990	3510
460	2996	3503
461	3001	3495
462	3006	3486
463	3010	3477
464	3015	3468
465	3024	3466
466	3031	3459
467	3036	3451
468	3042	3444
469	3046	3435
470	3050	3426
471	3054	3416
472	3058	3407
473	3061	3397
474	3067	3390
475	3071	3381
476	3075	3372
477	3081	3365
478	3087	3358
479	3092	3350
480	3098	3343
481	3102	3334
482	3106	3325
483	3112	3318
484	3117	3310
485	3123	3303
486	3129	3296
487	3134	3288
488	3140	3281
489	3145	3273
490	3149	3265
491	3155	3258
492	3160	3250
493	3167	3244
494	3175	3239
495	3178	3229
496	3183	3221
497	3189	3215
498	3193	3206
499	3198	3198
500	3204	3192
501	3209	3183
502	3215	3176
503	3220	3168
504	3225	3161
505	3230	3153
506	3235	3146
507	3239	3137
508	3244	3129
509	3249	3121
510	3253	3113
511	3257	3105
512	3263	3098
513	3267	3089
514	3274	3083
515	3282	3079
516	3288	3072
517	3293	3065
518	3298	3056
519	3302	3048
520	3308	3041
521	3312	3033
522	3316	3024
523	3322	3017
524	3326	3009
525	3331	3001
526	3337	2995
527	3341	2987
528	3346	2979
529	3353	2973
530	3356	2964
531	3360	2956
532	3366	2949
533	3370	2941
534	3374	2933
535	3380	2926
536	3385	2919
537	3389	2910
538	3395	2904
539	3400	2896
540	3404	2888
541	3409	2881
542	3415	2874
543	3419	2866
544	3423	2858
545	3429	2851
546	3433	2843
547	3436	2834
548	3443	2828
549	3446	2819
550	3451	2812
551	3459	2807
552	3464	2800
553	3469	2793
554	3474	2785
555	3477	2777
556	3482	2769
557	3488	2763
558	3492	2755
559	3496	2747
560	3502	2740
561	3506	2732
562	3510	2724
563	3517	2718
564	3521	2711
565	3526	2703
566	3532	2697
567	3536	2689
568	3541	2682
569	3547	2676
570	3551	2668
571	3556	2661
572	3562	2655
573	3567	2647
574	3571	2639
575	3577	2633
576	3582	2626
577	3587	2619
578	3595	2614
579	3600	2607
580	3606	2601
581	3610	2593
582	3614	2585
583	3618	2577
584	3624	2571
585	3632	2566
586	3640	2561
587	3644	2553
588	3647	2545
589	3653	2539
590	3658	2531
591	3661	2523
592	3666	2516
593	3672	2510
594	3676	2502
595	3681	2495
596	3687	2489
597	3692	2481
598	3696	2474
599	3700	2466
600	3704	2459
601	3708	2451
602	3714	2445
603	3718	2437
604	3722	2430
605	3729	2424
606	3734	2417
607	3739	2411
608	3745	2404
609	3749	2397
610	3754	2390
611	3759	2383
612	3763	2375
613	3767	2368
614	3773	2362
615	3778	2355
616	3782	2348
617	3788	2341
618	3791	2333
619	3795	2326
620	3802	2320
621	3806	2313
622	3810	2305
623	3816	2299
624	3820	2292
625	3825	2285
626	3832	2279
627	3836	2272
628	3840	2265
629	3846	2258
630	3849	2251
631	3855	2244
632	3861	2238
633	3864	2231
634	3868	2223
635	3873	2216
636	3879	2210
637	3882	2203
638	3887	2196
639	3893	2190
640	3897	2182
641	3900	2175
642	3907	2169
643	3912	2162
644	3916	2155
645	3922	2149
646	3926	2142
647	3929	2134
648	3935	2128
649	3938	2120
650	3942	2113
651	3949	2108
652	3953	2101
653	3957	2093
654	3963	2087
655	3968	2081
656	3973	2074
657	3979	2068
658	3982	2060
659	3988	2054
660	3994	2048
661	3998	2041
662	4002	2034
663	4008	2028
664	4013	2022
665	4021	2016
666	4026	2010
667	4030	2003
668	4036	1996
669	4042	1991
670	4047	1984
671	4052	1978
672	4056	1971
673	4060	1964
674	4064	1957
675	4069	1950
676	4073	1943
677	4077	1936
678	4084	1930
679	4091	1925
680	4096	1919
681	4101	1912
682	4105	1905
683	4108	1898
684	4115	1892
685	4120	1885
686	4126	1880
687	4131	1873
688	4135	1866
689	4139	1859
690	4145	1853
691	4148	1846
692	4152	1839
693	4158	1833
694	4161	1826
695	4166	1819
696	4169	1812
697	4175	1806
698	4178	1799
699	4182	1792
700	4188	1786
701	4191	1779
702	4196	1772
703	4199	1765
704	4205	1759
705	4209	1753
706	4213	1746
707	4219	1740
708	4224	1734
709	4233	1729
710	4239	1723
711	4243	1716
712	4248	1709
713	4252	1703
714	4255	1696
715	4259	1689
716	4265	1683
717	4268	1676
718	4272	1669
719	4275	1662
720	4282	1657
721	4290	1651
722	4295	1645
723	4299	1638
724	4302	1631
725	4307	1625
726	4311	1619
727	4315	1612
728	4319	1605
729	4324	1599
730	4328	1592
731	4332	1586
732	4338	1580
733	4341	1573
734	4345	1566
735	4349	1560
736	4355	1554
737	4359	1547
738	4363	1541
739	4371	1536
740	4376	1529
741	4380	1523
742	4385	1516
743	4389	1510
744	4395	1504
745	4399	1498
746	4405	1492
747	4409	1485
748	4414	1479
749	4417	1472
750	4422	1466
751	4428	1460
752	4432	1453
753	4436	1447
754	4442	1441
755	4447	1435
756	4451	1428
757	4457	1423
758	4462	1416
759	4466	1410
760	4472	1404
761	4475	1398
762	4481	1392
763	4486	1385
764	4490	1379
765	4494	1372
766	4498	1366
767	4502	1360
768	4506	1353
769	4510	1347
770	4516	1341
771	4520	1335
772	4524	1328
773	4529	1322
774	4533	1316
775	4537	1309
776	4540	1303
777	4546	1297
778	4550	1291
779	4554	1284
780	4560	1278
781	4564	1272
782	4568	1265
783	4571	1259
784	4577	1253
785	4581	1247
786	4585	1241
787	4591	1235
788	4595	1228
789	4599	1222
790	4602	1216
791	4608	1210
792	4611	1203
793	4615	1197
794	4621	1191
795	4624	1185
796	4628	1178
797	4631	1172
798	4638	1166
799	4642	1160
800	4647	1154
801	4653	1148
802	4656	1142
803	4660	1136
804	4666	1130
805	4669	1124
806	4675	1118
807	4681	1112
808	4685	1106
809	4689	1100
810	4695	1094
811	4699	1087
812	4702	1081
813	4706	1075
814	4713	1069
815	4716	1063
816	4720	1057
817	4724	1051
818	4728	1045
819	4732	1038
820	4736	1032
821	4742	1026
822	4745	1020
823	4750	1014
824	4756	1008
825	4759	1002
826	4763	996
827	4767	990
828	4773	984
829	4777	978
830	4780	972
831	4786	966
832	4790	960
833	4794	954
834	4798	948
835	4802	942
836	4806	936
837	4810	929
838	4816	924
839	4820	918
840	4824	912
841	4828	906
842	4832	900
843	4836	893
844	4840	887
845	4846	882
846	4850	876
847	4853	870
848	4858	864
849	4862	858
850	4866	852
851	4869	845
852	4876	840
853	4879	834
854	4882	828
855	4887	822
856	4892	816
857	4895	810
858	4899	804
859	4905	798
860	4909	792
861	4912	786
862	4918	780
863	4922	774
864	4926	768
865	4929	762
866	4935	757
867	4939	751
868	4942	745
869	4946	739
870	4951	733
871	4957	727
872	4964	722
873	4968	716
874	4972	710
875	4976	704
876	4981	698
877	4985	692
878	4989	686
879	4995	681
880	4998	675
881	5002	669
882	5007	663
883	5011	657
884	5015	651
885	5018	645
886	5025	640
887	5028	634
888	5032	628
889	5037	622
890	5041	616
891	5045	610
892	5048	604
893	5054	599
894	5058	593
895	5062	587
896	5067	581
897	5071	576
898	5075	570
899	5079	564
900	5085	558
901	5088	552
902	5092	547
903	5097	541
904	5101	535
905	5105	529
906	5109	523
907	5115	518
908	5118	512
909	5122	506
910	5127	500
911	5132	495
912	5136	489
913	5139	483
914	5145	478
915	5149	472
916	5153	466
917	5159	460
918	5163	455
919	5167	449
920	5170	443
921	5176	437
922	5179	432
923	5186	426
924	5191	420
925	5195	415
926	5200	409
927	5206	403
928	5210	398
929	5214	392
930	5220	386
931	5225	381
932	5229	375
933	5236	370
934	5240	364
935	5244	358
936	5250	353
937	5255	347
938	5259	341
939	5266	336
940	5270	330
941	5275	324
942	5281	319
943	5286	313
944	5290	307
945	5297	302
946	5301	296
947	5305	291
948	5310	285
949	5313	279
950	5318	274
951	5323	268
952	5326	262
953	5330	257
954	5333	251
955	5336	245
956	5340	239
957	5343	234
958	5346	228
959	5352	223
960	5355	217
961	5359	211
962	5361	206
963	5366	200
964	5370	194
965	5374	189
966	5377	183
967	5383	177
968	5388	172
969	5393	166
970	5399	161
971	5403	155
972	5407	150
973	5413	144
974	5418	138
975	5421	133
976	5425	127
977	5428	122
978	5431	116
979	5433	110
980	5436	105
981	5441	99
982	5444	94
983	5446	88
984	5450	83
985	5455	77
986	5459	71
987	5463	66
988	5467	60
989	5472	55
990	5478	49
991	5481	44
992	5486	38
993	5492	33
994	5496	27
995	5501	22
996	5504	16
997	5507	11
998	5509	5
999	5513	0
	5946	5
999	5950	0
4	35
996	8751	26
997	8756	17
998	8761	8
999	8769	0
18
998	9269	9
999	9278	0
997	9098	18
998	9106	9
999	9114	0
27
997	8996	18
998	9007	9
999	9018	0
