iter	RMSE
0	2.0643755
1	2.046173544
2	2.026074252
3	2.008402077
4	1.989365486
5	1.973942158
6	1.956376
7	1.940618406
8	1.922835464
9	1.90345485
10	1.883884491
11	1.870487525
12	1.855198442
13	1.837848364
14	1.821725316
15	1.804484965
16	1.787052543
17	1.772892465
18	1.755688776
19	1.738175644
20	1.721762636
21	1.706807831
22	1.690875112
23	1.676248369
24	1.658043994
25	1.64340854
26	1.629500763
27	1.615059631
28	1.601358203
29	1.587674069
30	1.575802562
31	1.562771463
32	1.55490799
33	1.542251773
34	1.533292768
35	1.522678074
36	1.51111429
37	1.502991895
38	1.493080698
39	1.480330771
40	1.467150155
41	1.457108479
42	1.444826568
43	1.434111706
44	1.424647002
45	1.413892139
46	1.404993158
47	1.394980503
48	1.385782505
49	1.376029276
50	1.368749451
51	1.35962851
52	1.348814601
53	1.339700974
54	1.330619235
55	1.322545366
56	1.314104397
57	1.304478522
58	1.295407799
59	1.287937442
60	1.278914922
61	1.271331449
62	1.262015709
63	1.251548229
64	1.245174614
65	1.237179163
66	1.228519066
67	1.219980054
68	1.211948261
69	1.204118618
70	1.196961117
71	1.189926915
72	1.182263624
73	1.176488343
74	1.169136662
75	1.162813598
76	1.155602445
77	1.146984091
78	1.138205015
79	1.131771367
80	1.124359754
81	1.117260887
82	1.111113064
83	1.105797508
84	1.097028686
85	1.092390373
86	1.08511396
87	1.078305834
88	1.072522597
89	1.06918459
90	1.062631618
91	1.0557983
92	1.048779103
93	1.042089082
94	1.035411412
95	1.031289787
96	1.026194607
97	1.020084315
98	1.014188854
99	1.006157388
100	1.000279445
101	0.9944385045
102	0.98982325
103	0.984932057
104	0.9801180762
105	0.9747150622
106	0.9717093633
107	0.9660571149
108	0.9594745455
109	0.9551534158
110	0.9497719595
111	0.9459284151
112	0.938876527
113	0.9339495907
114	0.9289672277
115	0.9220924201
116	0.9171706576
117	0.9119040494
118	0.9040222385
119	0.8990057952
120	0.894668475
121	0.8905196666
122	0.8844419633
123	0.8797083657
124	0.8740932546
125	0.8690754948
126	0.862432602
127	0.856738624
128	0.8532789619
129	0.8487868038
130	0.8440038589
131	0.8400411066
132	0.8338475984
133	0.8277692806
134	0.8231524621
135	0.8176993968
136	0.8119240027
137	0.8060933749
138	0.8009668129
139	0.7968177835
140	0.7905868901
141	0.786343304
142	0.7811218318
143	0.7774788057
144	0.7740316291
145	0.7699724069
146	0.7664191993
147	0.7625846308
148	0.7581534315
149	0.7534413465
150	0.748100578
151	0.7443247068
152	0.7386814004
153	0.7348278704
154	0.730957201
155	0.7262893466
156	0.7224520045
157	0.7191736397
158	0.7145093652
159	0.7098768517
160	0.7044770666
161	0.7023226556
162	0.6972170567
163	0.6930352945
164	0.6890569821
165	0.6865735359
166	0.6825035068
167	0.6786302648
168	0.6752800273
169	0.6724303907
170	0.6704966463
171	0.666706509
172	0.6634106648
173	0.6590748864
174	0.6555560593
175	0.6515609954
176	0.6483709279
177	0.6438679223
178	0.6392023415
179	0.634355896
180	0.6315242652
181	0.6282757529
182	0.6242530503
183	0.6213466926
184	0.6178017017
185	0.6143335378
186	0.6100432706
187	0.6077882514
188	0.60316402
189	0.6000435071
190	0.5955503615
191	0.5928084661
192	0.5897135015
193	0.5864772384
194	0.5830423499
195	0.5800625924
196	0.5786695051
197	0.5761265802
198	0.5740137454
199	0.5704576932
200	0.5680507757
201	0.5652474627
202	0.5625414883
203	0.559496734
204	0.5565758844
205	0.5519771536
206	0.5481406745
207	0.5453527941
208	0.5416801807
209	0.5396659676
210	0.5367083469
211	0.5334250238
212	0.5306276096
213	0.5281854527
214	0.5255674651
215	0.5220438487
216	0.5183556385
217	0.5160326427
218	0.512383827
219	0.5105172236
220	0.5083942609
221	0.505334038
222	0.5028623642
223	0.5012029149
224	0.4977768968
225	0.4947156961
226	0.4919960367
227	0.4884806625
228	0.4869343485
229	0.4838761514
230	0.4816017101
231	0.4789249653
232	0.4759803207
233	0.4739233022
234	0.4702481988
235	0.4685122587
236	0.4657466205
237	0.4637355606
238	0.4614371703
239	0.4583774569
