iter	RMSE
225	0.5260416131
226	0.5222677703
227	0.5203400722
228	0.5186198677
229	0.5171179729
230	0.5143831243
231	0.5127950127
232	0.5108629815
233	0.5070569535
234	0.5054632685
235	0.5017511293
236	0.5000256135
237	0.498393967
238	0.4952130625
239	0.4927608313
240	0.4912809076
241	0.4895906886
242	0.4862135635
243	0.4830890247
244	0.4818332364
245	0.4784035067
246	0.477282687
247	0.4752092752
248	0.4721059745
249	0.4689416072
250	0.4656336145
251	0.4620341689
252	0.4586824158
253	0.4555308799
254	0.4524364281
255	0.4511646319
256	0.4481856937
257	0.4468699376
258	0.4458350411
259	0.4442994296
260	0.4424937693
261	0.4395347959
262	0.4369034652
263	0.4348892308
264	0.4320596245
265	0.4299081217
266	0.427701306
267	0.4250187124
268	0.4238378359
269	0.4206403495
270	0.4185948168
271	0.4174408198
272	0.4142900686
273	0.4114955859
274	0.4090293964
275	0.4074521331
276	0.4060538425
277	0.4033193682
278	0.4003255367
279	0.3979344317
280	0.3953172126
281	0.3942829629
282	0.3916969606
283	0.3892979435
284	0.3870405586
285	0.384143925
286	0.3827072764
287	0.3802403632
288	0.3784244783
289	0.3755879581
290	0.3731464303
291	0.3712081983
292	0.3687564111
293	0.3665926908
294	0.3642601346
295	0.3615654309
296	0.3588880128
297	0.3565328795
298	0.3539819547
299	0.3523230306
300	0.3501044068
301	0.3478172529
302	0.345600519
303	0.3438255414
304	0.3420818864
305	0.3400020759
306	0.3375082357
307	0.3355609102
308	0.3338733071
309	0.3317422464
310	0.3296046703
311	0.3276195658
312	0.325234615
313	0.322862348
314	0.321246655
315	0.3189958711
316	0.317412318
317	0.3152298153
318	0.3133303236
319	0.3111014339
320	0.3097849136
321	0.3080138493
322	0.3057947031
323	0.3042918927
324	0.3021344232
325	0.3002572515
326	0.2982683878
327	0.2961912809
328	0.2938986295
329	0.2924535672
330	0.2912364896
331	0.2892243969
332	0.2875252352
333	0.286575227
334	0.2846842942
335	0.2833153496
336	0.2823968538
337	0.2805408505
338	0.2798316133
339	0.2792032948
340	0.2778860226
341	0.2771998494
342	0.2753499881
343	0.2735027276
344	0.2727714004
345	0.272112549
346	0.2704477764
347	0.2698019587
348	0.2691668096
349	0.2685421401
350	0.2674708476
351	0.266415785
352	0.2647693502
353	0.2637256891
354	0.2626999559
355	0.2621906494
356	0.2615962343
357	0.2608939243
358	0.2602018267
359	0.2597094232
360	0.2581270116
361	0.2571378597
362	0.2555778645
363	0.2540109918
364	0.2524793017
365	0.25149895
366	0.2499855894
367	0.2484859312
368	0.2475310654
369	0.2468887313
370	0.2454113468
371	0.2448032325
372	0.2441815466
373	0.2427266556
374	0.2412066796
375	0.2393019134
376	0.2388697747
377	0.2382731844
378	0.2368594241
379	0.2350471854
380	0.2344638161
381	0.2338889586
382	0.2333224927
383	0.2327985489
384	0.2314235901
385	0.2302644625
386	0.2284560774
387	0.2279489015
388	0.2274082219
389	0.2260727365
390	0.2255435932
391	0.2237786954
392	0.2232576459
393	0.222744216
394	0.2222687232
395	0.2205366478
396	0.2200357405
397	0.2195725291
398	0.2178723334
399	0.2173836293
400	0.2170295544
401	0.215762913
402	0.2141440424
403	0.2137962337
404	0.2134523647
405	0.2122112673
406	0.2109813352
407	0.2097624641
408	0.2093048009
409	0.2080999855
410	0.2076521117
411	0.2064160654
412	0.2048299715
413	0.2044867702
414	0.2041477395
415	0.2029803389
416	0.2019080413
417	0.2011893319
418	0.1998013509
419	0.1992971762
420	0.1981635461
421	0.1971231517
422	0.196384321
423	0.1953584512
424	0.1946322522
425	0.1936208729
426	0.192999942
427	0.1920021051
428	0.1912981358
429	0.1903139864
430	0.1896220945
431	0.1890180873
432	0.1880510759
433	0.187396638
434	0.1864421912
435	0.1857977801
436	0.1853383271
437	0.1844001281
438	0.1838194874
439	0.1831901775
440	0.1822667945
441	0.1816739635
442	0.180763003
443	0.1801509558
444	0.1792524427
445	0.1785997655
446	0.1780479859
447	0.1768067435
448	0.1763767025
449	0.1759874359
450	0.175415882
451	0.1749960002
452	0.174432541
453	0.1740519194
454	0.1736419351
455	0.1726434749
456	0.1720895409
457	0.1717193852
458	0.1713210758
459	0.1703372851
460	0.1698003796
461	0.1693049895
462	0.1689460082
463	0.1679777198
464	0.1676249799
465	0.1671090634
466	0.1661533686
467	0.1656367323
468	0.1646929374
469	0.1643492384
470	0.1632021963
471	0.1628619355
472	0.1623600443
473	0.1612365333
474	0.1609002931
475	0.1597950955
476	0.1594622039
477	0.1591334247
478	0.1581213826
479	0.1577705598
480	0.1568522044
481	0.1563742319
482	0.1554674908
483	0.1549972175
484	0.1540153084
485	0.1531907459
486	0.1528822742
487	0.1521848435
488	0.1518540271
489	0.1513983154
490	0.151097399
491	0.1506473026
492	0.149590319
493	0.1488088495
494	0.1484927581
495	0.1482049881
496	0.1475376451
497	0.1472287262
498	0.1469475341
499	0.1462915064
500	0.1456469218
501	0.1453447838
502	0.1450467245
503	0.1444128666
504	0.1438983625
505	0.1429836635
506	0.1424784983
507	0.1419768682
508	0.1409691302
509	0.1401027767
510	0.1394960498
511	0.1390064463
512	0.13815681
513	0.1376740729
514	0.1371968424
515	0.1368155721
516	0.1363462037
517	0.1358821814
518	0.1349193694
519	0.134550078
520	0.1333868584
521	0.132890207
522	0.1325051726
523	0.1321246912
524	0.1316801247
525	0.1312406026
526	0.1308695694
527	0.1304374665
528	0.1294159979
529	0.1289912996
530	0.1286316584
531	0.1282141073
532	0.1278012928
533	0.1268084448
534	0.1264220288
535	0.1259564457
536	0.1256589267
537	0.124693141
538	0.1242382918
539	0.1238336201
540	0.1235475769
541	0.1228579635
542	0.1221775639
543	0.1215062372
544	0.1208438454
545	0.1201902532
546	0.1195453278
547	0.1189089392
548	0.1182809597
549	0.1178708728
550	0.1172677068
551	0.1166557978
552	0.1160519464
553	0.1155624635
554	0.1149696564
555	0.1142951982
556	0.1138200321
557	0.1135648147
558	0.1129041091
559	0.1123332854
560	0.1116871121
561	0.1112299321
562	0.1107826348
563	0.1102284728
564	0.1096000194
565	0.1091014116
566	0.1087469262
567	0.1082111924
568	0.1077252573
569	0.1073783697
570	0.1068560164
571	0.1063824038
572	0.1059530203
573	0.1054452156
574	0.1050444028
575	0.1047074041
576	0.1040801109
577	0.1037486319
578	0.1032945758
579	0.1026821459
580	0.1023572964
581	0.1017674051
582	0.1014493733
583	0.1008907975
584	0.1003426298
585	0.09996059267
586	0.09942391279
587	0.09905005487
588	0.09861917569
589	0.0980966424
590	0.09773133009
591	0.09730921151
592	0.09680044128
593	0.09630112384
594	0.09594527556
595	0.09553451182
596	0.09492474992
597	0.09432589259
598	0.09399151118
599	0.09371780951
600	0.09332001276
601	0.09273766501
602	0.09246821012
603	0.09214063356
604	0.09187402303
605	0.09148607472
606	0.09116354643
607	0.09078184057
608	0.09040479124
609	0.0898469783
610	0.08953427027
611	0.08927043954
612	0.08901024631
613	0.08864251582
614	0.08810033516
615	0.08779402026
616	0.08753691736
617	0.08717805833
618	0.0868764817
619	0.08662226191
620	0.0862693765
621	0.08597246936
622	0.08562526885
623	0.0854569506
624	0.08511436617
625	0.08459970003
626	0.08443320466
627	0.08426851976
628	0.08373264128
629	0.08356967757
630	0.08328323891
631	0.08295194548
632	0.08279090576
633	0.08246400191
634	0.08197176991
635	0.08181245397
636	0.0816548738
637	0.08114233709
638	0.08098625307
639	0.0807099531
640	0.0803938135
641	0.08023955271
642	0.07965586521
643	0.07922912221
644	0.07907736537
645	0.0786573579
646	0.07850696179
647	0.07793716075
648	0.07752427002
649	0.07737630352
650	0.07713297433
651	0.07698631604
652	0.07668699526
653	0.07628437492
654	0.07613933112
655	0.07565642279
656	0.07551401188
657	0.07527637684
658	0.07472985466
659	0.07433823421
660	0.07396412578
661	0.07359565125
662	0.07336385953
663	0.07322542594
664	0.07277077645
665	0.07263485555
666	0.07240550131
667	0.07188593488
668	0.07166034768
669	0.07152632489
670	0.07122731695
671	0.07079042803
672	0.07065858074
673	0.07043675427
674	0.07012278943
675	0.06999279063
676	0.06962555661
677	0.06940646816
678	0.06904474313
679	0.06868830748
680	0.06833709361
681	0.0679910161
682	0.06765000025
683	0.06731397245
684	0.06698286017
685	0.06676733246
686	0.06644116383
687	0.06611976426
688	0.06580306455
689	0.06549099645
690	0.06518349276
691	0.06499217242
692	0.0646893937
693	0.06439104211
694	0.06390278936
695	0.06371454408
696	0.06334626083
697	0.06311805977
698	0.06294134276
699	0.0627666414
700	0.06256032666
701	0.06238701991
702	0.0622156919
703	0.06201074149
704	0.06184078108
705	0.0616762729
706	0.06147273321
707	0.06130579499
708	0.06114076768
709	0.06093858191
710	0.0607748731
711	0.06061304018
712	0.060348592
713	0.06016695283
714	0.06000828615
715	0.05980844111
716	0.05965362525
717	0.05949779272
718	0.05929934432
719	0.05914475755
720	0.0589123537
721	0.05873473251
722	0.05848253548
723	0.05831678005
724	0.05816820068
725	0.05797461862
726	0.05782723799
727	0.05760273542
728	0.05743984596
729	0.05729475086
730	0.05713323265
731	0.05698599671
732	0.05684046656
733	0.05667989946
734	0.05646208533
735	0.05612179917
736	0.0559786849
737	0.05582129965
738	0.0556794326
739	0.0555392078
740	0.05520675373
741	0.05499610767
742	0.0548428972
743	0.05465768523
744	0.05450613933
745	0.05435413192
746	0.05420444499
747	0.05405429017
748	0.05390643485
749	0.05376136022
750	0.05335546099
751	0.05321252757
752	0.05289449536
753	0.05278827617
754	0.05268339558
755	0.05237016791
756	0.05226623188
757	0.05216360462
758	0.05198660361
759	0.05185947344
760	0.05168422629
761	0.05155813042
762	0.05134590716
763	0.05117228221
764	0.0510731208
765	0.05090142585
766	0.05054616414
767	0.05044869439
768	0.0501320402
769	0.05001190072
770	0.04971716012
771	0.04949161102
772	0.0492702154
773	0.04898565795
774	0.04877025591
775	0.04860545577
776	0.04839437836
777	0.04825956642
778	0.04798541931
779	0.04776357086
780	0.04763050275
781	0.04740619416
782	0.04727496362
783	0.04705558525
784	0.04684105015
785	0.04666786707
786	0.0464973767
787	0.0461598614
788	0.04599298545
789	0.04575240434
790	0.04563132263
791	0.04537985515
792	0.04522011286
793	0.04497235743
794	0.04477598603
795	0.04453278722
796	0.04428443168
797	0.04409448823
798	0.04401862088
799	0.04395200928
800	0.04389035513
801	0.04370516824
802	0.04364446229
803	0.04358044334
804	0.04350885285
805	0.04345032391
806	0.0432698832
807	0.04321224398
808	0.04315135573
809	0.04309512758
810	0.04288184003
811	0.04281459323
812	0.0425861916
813	0.04249447741
814	0.04226932585
815	0.04217867648
816	0.04212467082
817	0.04203500001
818	0.04180592235
819	0.04171745216
820	0.04166066793
821	0.04157308115
822	0.04135488172
823	0.04126830126
824	0.04120496459
825	0.04099010968
826	0.04090459686
827	0.0406927696
828	0.04060823049
829	0.04055362739
830	0.04046993362
831	0.04025500103
832	0.04017240633
833	0.04011871374
834	0.03991346991
835	0.03983168611
836	0.03962931514
837	0.03954203153
838	0.03949286417
839	0.03940666089
840	0.03926906679
841	0.03918358195
842	0.03898617821
843	0.03893476193
844	0.0388840452
845	0.0387170994
846	0.03859860503
847	0.03839651334
848	0.03831408999
849	0.03826429534
850	0.03818283777
851	0.03804885349
852	0.03796807344
853	0.03791911545
854	0.03783928126
855	0.03770646937
856	0.03750141274
857	0.03745334669
858	0.03721030895
859	0.03708027862
860	0.03700184704
861	0.03692434677
862	0.03687711296
863	0.0367851205
864	0.03659523827
865	0.03654891758
866	0.03631326932
867	0.03623776288
868	0.03616415845
869	0.03608939723
870	0.03601660433
871	0.03594258205
872	0.0358705925
873	0.03569565075
874	0.03562799244
875	0.0354444745
876	0.03510728145
877	0.03493412604
878	0.03486822996
879	0.03469754113
880	0.034632655
881	0.03440904011
882	0.03434501127
883	0.03412563414
884	0.03399783414
885	0.03383521069
886	0.03377245809
887	0.03355809767
888	0.03339840546
889	0.03335717215
890	0.03314794114
891	0.03302479697
892	0.03293175642
893	0.03283967837
894	0.0327485538
895	0.03259367084
896	0.03253359396
897	0.03244185625
898	0.03235221043
899	0.03226198428
900	0.03217298953
901	0.03200849517
902	0.031971662
903	0.03180923246
904	0.0316488256
905	0.03161198203
906	0.031453436
907	0.03141688407
908	0.0312601771
909	0.03119991626
910	0.03109191075
911	0.03100715714
912	0.03092149282
913	0.03076763694
914	0.03061569556
915	0.03046564635
916	0.03040651947
917	0.03032429682
918	0.03017658229
919	0.03011824351
920	0.03003756432
921	0.02982391082
922	0.02976671904
923	0.02968784341
924	0.02960978821
925	0.02952639991
926	0.02932989157
927	0.02927399584
928	0.0291973293
929	0.02912146093
930	0.02904638343
931	0.02885562831
932	0.02880100027
933	0.02872748841
934	0.02865474475
935	0.02860377004
936	0.02854994802
937	0.02847791177
938	0.0283527075
939	0.02830191705
940	0.02825183424
941	0.02820152692
942	0.02815202039
943	0.02808115729
944	0.02803119715
945	0.02790837905
946	0.02785882098
947	0.02782150249
948	0.02770044465
949	0.02765121694
950	0.02761463665
951	0.0274508609
952	0.02742161833
953	0.02724284576
954	0.02721389288
955	0.02709649588
956	0.02704815086
957	0.02701300634
958	0.02696513726
959	0.02684925348
960	0.02680177179
961	0.02676725237
962	0.02665300109
963	0.02647915208
964	0.02633634406
965	0.02630520291
966	0.02613531928
967	0.02599537959
968	0.02596484663
969	0.02589843581
970	0.02576075217
971	0.02573053644
972	0.02562161073
973	0.02544590392
974	0.02541605436
975	0.02537042804
976	0.02534090073
977	0.02523426961
978	0.02510040248
979	0.02493991832
980	0.02478667686
981	0.02463617786
982	0.02448836708
983	0.02438627453
984	0.02433678638
985	0.02419242337
986	0.02405062977
987	0.02399794173
988	0.0239458991
989	0.02384622104
990	0.023707996
991	0.02365681422
992	0.02359124081
993	0.02345600901
994	0.02330902272
995	0.02325938488
996	0.0232103539
997	0.02316192261
998	0.0230653805
999	0.02300297176
